Recipe ID,Recipe Name,All Ingredients,All Ingredients,Instructions,Key Ingredients,Servings,Practical Serving,Carbs,Protein,Fat,Fiber,Energy,Maximum Quantity,Cal/serving,Calculation,Easy to order?,Easy to carry?,Easy to cook?,Time to cook?,Flavour,Category,Macro Category,Base,Theme,Can be given in,Heavy Light,Diet Pref,Allergen,Can't be given in,"Country
Availability","Dish
Nationality",Tier,Cuisine,"Seasonality
(Availability)",Temperature,Commonality,Excite Level,,,Quantity per serving (in gms),Is Measured in?,Weight of measured amount,Carbs/100gm,Protein/100gm,Fat/100gm,Fiber/100gm,Energy/100gm
4c93219c-e7cc-44c1-aafc-28fbe1103069,Carrot Kheer,"{""Carrot - 0.75"",""Water - 0.5 cup"",""Coconut Milk - 1 cup"",""Salt - 0.5 tsp"",""Ghee - 1 tbsp"",""Raisins - 4"",""Cashew - 4"",""Cardamom Powder - 0.5 tsp""}","Carrot - 0.75
Water - 0.5 cup
Coconut Milk - 1 cup
Salt - 0.5 tsp
Ghee - 1 tbsp
Raisins - 4
Cashew - 4
Cardamom Powder - 0.5 tsp",,"Carrot - 0.75
Coconut Milk - 1'cup
Ghee - 1'tbsp
Raisins - 4
Cashew - 4",2,3/4 Cup,20.14,7.37,77.14,5.88,805.47,1.00,402.7,"carrot → 0.75 × 61g = 45.75g | carrot → Carbs: 2.97, Protein: 0.46, Fat: 0, Fiber: 2.05, Energy: 13.73 | coconut milk → 1'cup = 250g | coconut milk → Carbs: 13.75, Protein: 5.75, Fat: 59.5, Fiber: 3.5, Energy: 614.75 | ghee → 1'tbsp = 15g | ghee → Carbs: 0, Protein: 0, Fat: 15, Fiber: 0, Energy: 135 | raisins → 4 × 0.5g = 2g | raisins → Carbs: 1.6, Protein: 0.07, Fat: 0, Fiber: 0.09, Energy: 6.7 | cashew → 4 × 1.5g = 6g | cashew → Carbs: 1.81, Protein: 1.09, Fat: 2.63, Fiber: 0.23, Energy: 35.3",,0,Hard,High,,Dessert,Dessert,Carrot,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Metro,,All Season,,0,,"Carrot
Coconut Milk
Ghee
Raisins
Cashew","0.75
1'cup
1'tbsp
4
4",,Katori,150ml,6.71,2.46,25.71,1.96,268.49
4cd6d300-a39f-4770-9496-3c5c8ab6c2cc,Rice Paper Vegetable Roll,"{""2 cloves garlic (minced)"",""1 onion (finely chopped)"",""2 cups cabbage (finely shredded)"",""1 cup carrot (finely grated)"",""1 tsp vinegar"",""1/2 tsp black pepper"",""Salt (to taste)"",""2 tsp oil"",""1 tsp soy sauce"",""Rice paper""}","2 cloves garlic (minced)
1 onion (finely chopped)
2 cups cabbage (finely shredded)
1 cup carrot (finely grated)
1 tsp vinegar
1/2 tsp black pepper
Salt (to taste)
2 tsp oil
1 tsp soy sauce
Rice paper",,"Onion - 1 
Cabbage - 150'g
Carrot - 120'g
Oil - 2'tsp
Soy sauce - 1'tsp
Rice paper - 4",2,2 roll,26.53,5.33,10.31,13.2,220.01,4.00,110.0,"onion → 1 × 150g = 150g | onion → Carbs: 9.75, Protein: 1.65, Fat: 0.15, Fiber: 3.68, Energy: 46.95 | cabbage → direct: 150g | cabbage → Carbs: 8.7, Protein: 1.95, Fat: 0.15, Fiber: 4.14, Energy: 43.8 | carrot → direct: 120g | carrot → Carbs: 7.8, Protein: 1.2, Fat: 0, Fiber: 5.39, Energy: 36 | oil → 2'tsp = 10g | oil → Carbs: 0, Protein: 0, Fat: 10, Fiber: 0, Energy: 90 | soy sauce → 1'tsp = 5g | soy sauce → Carbs: 0.28, Protein: 0.53, Fat: 0.01, Fiber: 0, Energy: 3.26",,,,,,Wrap & Roll,,,,,,,,,,,,,,,,,"Onion
Cabbage
Carrot
Oil
Soy sauce
Rice paper","1
150'g
120'g
2'tsp
1'tsp
4",,Numbers,210gm,6.32,1.27,2.45,3.14,52.38
4d12aed9-27f2-4b93-a3cb-1b7f7e9d4443,Zoodles,"{""Tomato - 1"",""Onion - 1"",""Zucchini - 1"",""Beans - 5"",""Carrot - 1"",""Capsicum - 1"",""Red capsicum- 1 tbsp"",""Salt - 1/2 tsp or as per taste"",""Black pepper - 1/4 tsp"",""Water - as required"",""Oil - 1 tsp""}","Tomato - 1
Onion - 1
Zucchini - 1
Beans - 5
Carrot - 1
Capsicum - 1
Red capsicum- 1 tbsp
Salt - 1/2 tsp or as per taste
Black pepper - 1/4 tsp
Water - as required
Oil - 1 tsp",,"Tomato - 1
Onion - 1
Zucchini - 1
Beans - 5
Carrot - 1
Capsicum - 1
Oil - 1'tsp
",2,1.5 Cup,34.44,8.71,6.25,18.97,229.27,2.00,114.6,"tomato → 1 × 123g = 123g | tomato → Carbs: 4.8, Protein: 1.11, Fat: 0.25, Fiber: 2.18, Energy: 25.71 | onion → 1 × 150g = 150g | onion → Carbs: 9.75, Protein: 1.65, Fat: 0.15, Fiber: 3.68, Energy: 46.95 | zucchini → 1 × 200g = 200g | zucchini → Carbs: 6.2, Protein: 2.4, Fat: 0.6, Fiber: 4.6, Energy: 40.4 | beans → 5 × 5g = 25g | beans → Carbs: 6.75, Protein: 1.75, Fat: 0.25, Fiber: 1.98, Energy: 36.25 | carrot → 1 × 61g = 61g | carrot → Carbs: 3.97, Protein: 0.61, Fat: 0, Fiber: 2.74, Energy: 18.3 | capsicum → 1 × 119g = 119g | capsicum → Carbs: 2.98, Protein: 1.19, Fat: 0, Fiber: 3.81, Energy: 16.66 | oil → 1'tsp = 5g | oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,0,Hard,High,,Light Meal,Meal,Zucchini,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,International,,Both,,All Season,,2,,"Tomato
Onion
Zucchini
Beans
Carrot
Capsicum
Oil","1
1
1
5
1
1
1'tsp",,Medium Bowl,200ml,8.61,2.18,1.56,4.74,57.32
4d449055-58f7-4806-ad4c-c909841415ae,Ginger Tulsi Lemon Tea,"{""Fresh Ginger - 1/2 tsp grated"",""Tulsi Leaf - 3-4 leaves"",""Water - 300 ml RO purified"",""Lemon Juice - 1 tsp (Optional)""}","Fresh Ginger - 1/2 tsp grated
Tulsi Leaf - 3-4 leaves
Water - 300 ml RO purified
Lemon Juice - 1 tsp (Optional)",,"Ginger - 0.5'tsp
Lemon juice - 1'tsp",1,1 Cup,0.79,0.07,0.03,0.13,3.69,1.00,3.7,"ginger → 0.5'tsp = 2.5g | ginger → Carbs: 0.45, Protein: 0.05, Fat: 0.02, Fiber: 0.13, Energy: 2.13 | lemon juice → 1'tsp = 5g | lemon juice → Carbs: 0.35, Protein: 0.02, Fat: 0.01, Fiber: 0, Energy: 1.56",,1,Easy,Low,,Morning Water,NO,Ginger,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,1,,"Ginger
Lemon juice","0.5'tsp
1'tsp",,glass,250ml,0.32,0.03,0.01,0.05,1.48
4e032c81-22f0-4c10-a18d-9355ae7cd9bf,Aloo Matar Sabzi With Gravy,"{""2 cups potato (diced)"",""1 cup peas"",""1 cup onion (chopped)"",""3 tomatoes (pureed in 1/2 cup water)"",""1 tsp red chili powder"",""1 green chili (finely chopped)"",""0.5 tsp turmeric powder"",""1 tsp salt (or as per taste)"",""0.25 tsp hing (asafoetida)"",""2 cups water"",""0.5 tsp cumin seeds"",""0.5 tsp coriander powder"",""0.5 tsp garam masala""}","2 cups potato (diced)
1 cup peas
1 cup onion (chopped)
3 tomatoes (pureed in 1/2 cup water)
1 tsp red chili powder
1 green chili (finely chopped)
0.5 tsp turmeric powder
1 tsp salt (or as per taste)
0.25 tsp hing (asafoetida)
2 cups water
0.5 tsp cumin seeds
0.5 tsp coriander powder
0.5 tsp garam masala",,"Potato - 300'g
Peas - 130'g
Onion - 120'g
Tomato - 3 
Oil - 1'tsp",3.5,1.5 Cup,83.79,17.96,6.68,22.82,465.84,2.00,133.1,"potato → direct: 300g | potato → Carbs: 52.5, Protein: 6.3, Fat: 0.3, Fiber: 5.13, Energy: 237 | peas → direct: 130g | peas → Carbs: 9.1, Protein: 7.02, Fat: 0.52, Fiber: 8.22, Energy: 69.16 | onion → direct: 120g | onion → Carbs: 7.8, Protein: 1.32, Fat: 0.12, Fiber: 2.94, Energy: 37.56 | tomato → 3 × 123g = 369g | tomato → Carbs: 14.39, Protein: 3.32, Fat: 0.74, Fiber: 6.53, Energy: 77.12 | oil → 1'tsp = 5g | oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45",,1,Hard,High,,Sabzi,Sabzi,Potato,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,1,,"Potato
Peas
Onion
Tomato
Oil","300'g
130'g
120'g
3
1'tsp",,Katori,150gm,15.96,3.42,1.27,4.35,88.73
4e1b0cde-1bd2-4eca-aaeb-da0e2f0af001,Soya Sandwich,"{""100 g soya granules"",""1/2 cup grated carrot"",""2 tablespoons Greek yogurt"",""1 tsp black salt"",""1/2 tsp chaat masala"",""1/2 tsp red chili powder"",""Bread slices (as needed for sandwiches)""}","100 g soya granules
1/2 cup grated carrot
2 tablespoons Greek yogurt
1 tsp black salt
1/2 tsp chaat masala
1/2 tsp red chili powder
Bread slices (as needed for sandwiches)",,"Soya Granules - 100'g
Carrot - 60'g
Greek Curd - 2'tbsp
Bread - 4",2,1 sandwich,72.66,32.94,13.08,12.19,540.33,1.00,270.2,"soya granules → direct: 100g | soya granules → Carbs: 8.4, Protein: 18.6, Fat: 9, Fiber: 9.5, Energy: 189 | carrot → direct: 60g | carrot → Carbs: 3.9, Protein: 0.6, Fat: 0, Fiber: 2.69, Energy: 18 | greek curd → 2'tbsp = 30g | greek curd → Carbs: 1.08, Protein: 3.06, Fat: 0.12, Fiber: 0, Energy: 17.61 | bread → 4 × 30g = 120g | bread → Carbs: 59.28, Protein: 10.68, Fat: 3.96, Fiber: 0, Energy: 315.72",,0,Medium,Medium,,Sandwich,Meal,Soybean,,,,Vegan,"Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,1,,"Soya Granules
Carrot
Greek Curd
Bread","100'g
60'g
2'tbsp
4",,Numbers,165gm,22.02,9.98,3.96,3.69,163.74
4e37eda0-268d-49e6-aca7-607ada726bbd,Carrot Salad,"{""Lemon Juice - 2 tsp"",""Carrot - 1 cup"",""Garlic - 1 tsp"",""Olive Oil - 1 tsp"",""Coriander Leaf - 1 tbsp"",""Mint Leaf - 2 tbsp"",""Salt - 1/2 tsp or as per taste"",""Oregano - 1/2 tsp"",""Peanuts - 1 tbsp"",""Black Pepper - 1/2 tsp""}","Lemon Juice - 2 tsp
Carrot - 1 cup
Garlic - 1 tsp
Olive Oil - 1 tsp
Coriander Leaf - 1 tbsp
Mint Leaf - 2 tbsp
Salt - 1/2 tsp or as per taste
Oregano - 1/2 tsp
Peanuts - 1 tbsp
Black Pepper - 1/2 tsp",,"Carrot - 120'g
Olive Oil - 1'tsp
Peanuts - 1'tbsp",2,1 medium bowl (150-200 gm),10.22,5.07,12.38,6.94,172.64,2.00,86.3,"carrot → direct: 120g | carrot → Carbs: 7.8, Protein: 1.2, Fat: 0, Fiber: 5.39, Energy: 36 | olive oil → 1'tsp = 5g | olive oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45 | peanuts → 1'tbsp = 15g | peanuts → Carbs: 2.42, Protein: 3.87, Fat: 7.38, Fiber: 1.56, Energy: 91.64",,0,Medium,Medium,,Light Salad,Salad,Carrot,,,,Vegan,"Gluten free, Lactose free, Mushroom free",,Both,,Both,,All Season,,1,,"Carrot
Olive Oil
Peanuts","120'g
1'tsp
1'tbsp",,Katori,150gm,3.41,1.69,4.13,2.31,57.55
4e3dde39-635b-4885-aebd-99328142fb44,Mix Fruit Shake,"{""Black Spotted Riped Banana- 1/2 medium-sizedc"",""Apple - 1/2 medium-sized"",""(Seasonal Fruits) Mango/ Chickoo/ Strawberry - 30 g"",""Chilled Low Fat Milk - 1/2 glass (100 ml)"",""Lukewarm Water - 1/4 glass (50 ml)"",""Almond - 3-4 soaked"",""Walnut - 1-2"",""Ice Cubes - 4-5"",""Ground Cardamom Powder (Optional) - 1 or 2 pinch""}","Black Spotted Riped Banana- 1/2 medium-sizedc
Apple - 1/2 medium-sized
(Seasonal Fruits) Mango/ Chickoo/ Strawberry - 30 g
Chilled Low Fat Milk - 1/2 glass (100 ml)
Lukewarm Water - 1/4 glass (50 ml)
Almond - 3-4 soaked
Walnut - 1-2
Ice Cubes - 4-5
Ground Cardamom Powder (Optional) - 1 or 2 pinch",,"Banana - 0.5
Apple - 0.5
Strawberry - 30'g
Milk - 0.5'glass 
Almond - 3
Walnut - 2",1,1 glass,27.49,3.43,8.77,5.42,202.46,1.00,202.5,"banana → 0.5 × 118g = 59g | banana → Carbs: 13.45, Protein: 0.65, Fat: 0.18, Fiber: 1.3, Energy: 58.23 | apple → 0.5 × 182g = 91g | apple → Carbs: 9.56, Protein: 0.27, Fat: 0.18, Fiber: 2.36, Energy: 40.59 | strawberry → direct: 30g | strawberry → Carbs: 2.31, Protein: 0.21, Fat: 0.09, Fiber: 0.75, Energy: 10.83 | milk → direct: 0.5g | milk → Carbs: 0.03, Protein: 0.02, Fat: 0.01, Fiber: 0, Energy: 0.21 | almond → 3 × 1.2g = 3.5999999999999996g | almond → Carbs: 0.78, Protein: 0.76, Fat: 1.8, Fiber: 0.47, Energy: 22.33 | walnut → 2 × 5g = 10g | walnut → Carbs: 1.37, Protein: 1.52, Fat: 6.52, Fiber: 0.54, Energy: 70.27",,1,Easy,Low,,Shake,Shake/smoothie,Fruits,,,,Vegetarian,"Gluten free, Nuts Free, Mushroom free",,Both,,Both,,Summer,,0,,"Banana
Apple
Strawberry
Milk
Almond
Walnut","0.5
0.5
30'g
0.5'glass
3
2",,Glass,250ml,11.00,1.37,3.51,2.17,80.98
4e4d4eec-881d-4a55-a76e-5a69195fb358,Burmese Khao Suey,"{""Noodles - 150 grams"",""Coconut milk - 1 cup"",""Vegetable stock or water - 2 cups"",""Garlic cloves - 2, minced"",""Ginger - 1-inch piece, minced"",""Onion - 1 small, finely chopped"",""Green chili - 1, finely chopped (optional)"",""Turmeric powder -  1/2 teaspoon"",""Red chili powder - 1/2 teaspoon"",""Coriander powder - 1/2 teaspoon"",""Soy sauce - 1 tablespoon"",""Salt to taste"",""Oil for cooking"",""Toppings: Fried garlic, fried onions, chopped coriander leaves, lime wedges, chili flakes, chopped spring onions (optional)""}","Noodles - 150 grams
Coconut milk - 1 cup
Vegetable stock or water - 2 cups
Garlic cloves - 2
 minced
Ginger - 1-inch piece
 minced
Onion - 1 small
 finely chopped
Green chili - 1
 finely chopped (optional)
Turmeric powder -  1/2 teaspoon
Red chili powder - 1/2 teaspoon
Coriander powder - 1/2 teaspoon
Soy sauce - 1 tablespoon
Salt to taste
Oil for cooking
Toppings: Fried garlic
 fried onions
 chopped coriander leaves
 lime wedges
 chili flakes
 chopped spring onions (optional)",,"Whole wheat Noodles - 150'g
Coconut Milk - 1'cup
Vegetable stock water - 2'cup
Onion - 1
Soy sauce - 1'tbsp
Oil - 1'tbsp",4,1 bowl,132.49,32.6,79.92,22.93,1349.86,1.50,337.5,"whole wheat noodles → direct: 150g | whole wheat noodles → Carbs: 99.75, Protein: 23.63, Fat: 5.25, Fiber: 15.75, Energy: 511.88 | coconut milk → 1'cup = 250g | coconut milk → Carbs: 13.75, Protein: 5.75, Fat: 59.5, Fiber: 3.5, Energy: 614.75 | vegetable stock water → 2'cup = 500g | vegetable stock water → Carbs: 8.4, Protein: 0, Fat: 0, Fiber: 0, Energy: 31.5 | onion → 1 × 150g = 150g | onion → Carbs: 9.75, Protein: 1.65, Fat: 0.15, Fiber: 3.68, Energy: 46.95 | soy sauce → 1'tbsp = 15g | soy sauce → Carbs: 0.84, Protein: 1.58, Fat: 0.02, Fiber: 0, Energy: 9.78 | oil → 1'tbsp = 15g | oil → Carbs: 0, Protein: 0, Fat: 15, Fiber: 0, Energy: 135",,0,Hard,High,,Heavy Meal,Meal,Coconut,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Metro,,All Season,,2,,"Whole wheat Noodles
Coconut Milk
Vegetable stock water
Onion
Soy sauce
Oil","150'g
1'cup
2'cup
1
1'tbsp
1'tbsp",,Medium Bowl,200ml,16.56,4.08,9.99,2.87,168.73
4e944633-57eb-4115-a4ea-de7991933103,Amaranth Upma,"{""Whole Amaranth - 1.5 cup"",""Soy Granules - 1 cup"",""Red Onion – 1/2 cup"",""Green Chili - 3"",""Ginger - 1"",""Dry Red Chilies - 1"",""Mustard Seeds – 1-2 tbsp"",""Spring Curry Leaves – 3"",""Desi Ghee - 1 tbsp"",""Water – 4 cup"",""Salt- as per taste""}","Whole Amaranth - 1.5 cup
Soy Granules - 1 cup
Red Onion – 1/2 cup
Green Chili - 3
Ginger - 1
Dry Red Chilies - 1
Mustard Seeds – 1-2 tbsp
Spring Curry Leaves – 3
Desi Ghee - 1 tbsp
Water – 4 cup
Salt- as per taste",,"Amaranth - 260'g
Soya Granules - 90'g
Onion - 80'g
Ghee - 1'tbsp
Red onion - 80'g",4.5,1 Cup,190.63,53.72,41.44,31.05,1347.58,2.00,299.5,"amaranth → direct: 260g | amaranth → Carbs: 169.78, Protein: 35.36, Fat: 18.2, Fiber: 19.42, Energy: 983.84 | soya granules → direct: 90g | soya granules → Carbs: 7.56, Protein: 16.74, Fat: 8.1, Fiber: 8.55, Energy: 170.1 | onion → direct: 80g | onion → Carbs: 5.2, Protein: 0.88, Fat: 0.08, Fiber: 1.96, Energy: 25.04 | ghee → 1'tbsp = 15g | ghee → Carbs: 0, Protein: 0, Fat: 15, Fiber: 0, Energy: 135 | red onion → direct: 80g | red onion → Carbs: 8.09, Protein: 0.74, Fat: 0.06, Fiber: 1.12, Energy: 33.6",,0,Medium,Medium,,Upma,south,Amaranth,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,1,,"Amaranth
Soya Granules
Onion
Ghee
Red onion","260'g
90'g
80'g
1'tbsp
80'g",,Katori,200gm,21.18,5.97,4.60,3.45,149.73
4e9c5d11-b7d1-454a-abea-39c6f6f188ef,Haryali Palak Shorba,"{""1/4 cup moong dal"",""1 cup spinach, blended in 1/2 cup water"",""4 cups water (around 500 ml)"",""1/4 tsp turmeric powder"",""1 inch ginger (grated)"",""1/2 tsp cumin seeds (jeera)"",""A pinch of asafoetida (hing)"",""1 green chili (finely chopped)"",""1/2 tsp red chili powder"",""Salt (to taste)"",""1/2 tsp kitchen king masala"",""Fresh coriander leaves (for garnish)"",""2 tsp natural lemon juice""}","1/4 cup moong dal
1 cup spinach
 blended in 1/2 cup water
4 cups water (around 500 ml)
1/4 tsp turmeric powder
1 inch ginger (grated)
1/2 tsp cumin seeds (jeera)
A pinch of asafoetida (hing)
1 green chili (finely chopped)
1/2 tsp red chili powder
Salt (to taste)
1/2 tsp kitchen king masala
Fresh coriander leaves (for garnish)
2 tsp natural lemon juice",,"Moong dal - 50'g
Spinach - 30'g
",2.5,1 Cup,32.38,12.82,0.72,0.71,187,2.00,74.8,"moong dal → direct: 50g | moong dal → Carbs: 31.3, Protein: 11.95, Fat: 0.6, Fiber: 0, Energy: 178.15 | spinach → direct: 30g | spinach → Carbs: 1.08, Protein: 0.87, Fat: 0.12, Fiber: 0.71, Energy: 8.85",,,,,,Dal,,,,,,,,,,,,,,,,,"Moong dal
Spinach","50'g
30'g",,Katori,150gm,8.63,3.42,0.19,0.19,49.87
4e9d55a7-5b98-409d-a2bc-6d3c668044c7,Roti Wrap,"{""1 roti"",""1-2 slices cucumber"",""2 tsp any leftover sabzi or mixed veg sabzi"",""2 slices tomato"",""2 tbsp coriander chutney"",""1 slice onion"",""1 tsp olive oil""}","1 roti
1-2 slices cucumber
2 tsp any leftover sabzi or mixed veg sabzi
2 slices tomato
2 tbsp coriander chutney
1 slice onion
1 tsp olive oil",,"Roti - 1
Olive Oil - 1'tsp
Cucumber - 2
Tomato - 2",1,1 wrap,34.54,7.36,9.51,16.35,251.01,1.00,251.0,"roti → 1 × 35g = 35g | roti → Carbs: 16.15, Protein: 2.75, Fat: 3.22, Fiber: 3.4, Energy: 105 | olive oil → 1'tsp = 5g | olive oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45 | cucumber → 2 × 200g = 400g | cucumber → Carbs: 8.8, Protein: 2.4, Fat: 0.8, Fiber: 8.6, Energy: 49.6 | tomato → 2 × 123g = 246g | tomato → Carbs: 9.59, Protein: 2.21, Fat: 0.49, Fiber: 4.35, Energy: 51.41",,0,Medium,Medium,,Wrap & Roll,Chinese,Wheat,,,,Vegan,"Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,"Roti
Olive Oil
Cucumber
Tomato","1
1'tsp
2
2",,Numbers,140gm,24.67,5.26,6.79,11.68,179.29
4ed465a7-24d2-4e3b-aae0-2ac54e0fbba5,Low Calorie Fried Rice,"{""Cauliflower - 2 cups, grated or processed into rice-sized pieces"",""Onion - 1/2, finely chopped"",""Carrot - 1, finely chopped or grated"",""Oil - 1 tsp"",""Green Chili - 1, finely chopped"",""Yellow Capsicum (Bell Pepper) - 1, chopped"",""Cloves - 5, finely crushed"",""Red Chili Powder - 1/4 tsp"",""Chaat Masala - 1/4 tsp"",""Turmeric Powder - a pinch"",""Soy Sauce - 1/2 tsp"",""Vinegar - 1/2 tsp"",""Sesame Seeds - 1/4 tsp""}","Cauliflower - 2 cups
 grated or processed into rice-sized pieces
Onion - 1/2
 finely chopped
Carrot - 1
 finely chopped or grated
Oil - 1 tsp
Green Chili - 1
 finely chopped
Yellow Capsicum (Bell Pepper) - 1
 chopped
Cloves - 5
 finely crushed
Red Chili Powder - 1/4 tsp
Chaat Masala - 1/4 tsp
Turmeric Powder - a pinch
Soy Sauce - 1/2 tsp
Vinegar - 1/2 tsp
Sesame Seeds - 1/4 tsp",,"Cauliflower - 200'g
Carrot - 1
Oil - 1'tsp
Yellow Capsicum - 1
Onion - 0.5",2,1.5 Cup,33.09,8.24,5.98,15.26,218.38,2.00,109.2,"cauliflower → direct: 200g | cauliflower → Carbs: 10, Protein: 3.8, Fat: 0.6, Fiber: 7.4, Energy: 60.2 | carrot → 1 × 61g = 61g | carrot → Carbs: 3.97, Protein: 0.61, Fat: 0, Fiber: 2.74, Energy: 18.3 | oil → 1'tsp = 5g | oil → Carbs: 0, Protein: 0, Fat: 5, Fiber: 0, Energy: 45 | yellow capsicum → 1 × 150g = 150g | yellow capsicum → Carbs: 14.25, Protein: 3, Fat: 0.3, Fiber: 3.29, Energy: 71.4 | onion → 0.5 × 150g = 75g | onion → Carbs: 4.88, Protein: 0.83, Fat: 0.08, Fiber: 1.84, Energy: 23.48",,0,Easy,Medium,,Rice,Rice,Rice,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,1,,"Cauliflower
Carrot
Oil
Yellow Capsicum
Onion","200'g
1
1'tsp
1
0.5",,Katori,200gm,8.27,2.06,1.50,3.82,54.60
4f73ef90-1ca0-4d4c-a4c4-ff31ea1c05d4,Peanut Butter Cookies,"{""Peanut Butter - 1 cup"",""Egg - 2"",""Stevia - 1/2 cup""}","Peanut Butter - 1 cup
Egg - 2
Stevia - 1/2 cup",,"Peanut Butter - 1'cup
Egg - 2
Stevia - 96'g",12,1 Cookie,156.7,67.35,133.25,0,2096.45,2.00,174.7,"peanut butter → 1'cup = 250g | peanut butter → Carbs: 60, Protein: 54.75, Fat: 123.75, Fiber: 0, Energy: 1573.75 | egg → 2 × 50g = 100g | egg → Carbs: 0.7, Protein: 12.6, Fat: 9.5, Fiber: 0, Energy: 138.7 | stevia → direct: 96g | stevia → Carbs: 96, Protein: 0, Fat: 0, Fiber: 0, Energy: 384",,0,Hard,High,,Dessert,Dessert,Peanuts,,,,Vegan,"Gluten free, Lactose free, Mushroom free",,Both,,Metro,,All Season,,2,,"Peanut Butter
Egg
Stevia","1'cup
2
96'g",,Numbers,37gm,35.29,15.17,30.01,0.00,472.17
4f862489-983a-4da0-a71c-41c6a6a8ac15,Baingan Kachri,"{""Brinjal - 1"",""Cumin Powder - 1/2 tsp"",""Salt - 1 tsp or as per taste"",""Ginger Powder - 1/2 tsp"",""Garam Masala - 1/2 tsp"",""Turmeric Powder - 1/2 tsp"",""Coriander Powder - 1 tsp"",""Black Pepper - 1/2 tsp"",""Chilli Flakes - 1/4 tsp"",""Ghee - 1/2 tsp""}","Brinjal - 1
Cumin Powder - 1/2 tsp
Salt - 1 tsp or as per taste
Ginger Powder - 1/2 tsp
Garam Masala - 1/2 tsp
Turmeric Powder - 1/2 tsp
Coriander Powder - 1 tsp
Black Pepper - 1/2 tsp
Chilli Flakes - 1/4 tsp
Ghee - 1/2 tsp",,"Brinjal - 1
Ghee - 0.5'tsp",2,1/2 Cup,17.7,3,3.1,11.94,109.8,2.00,54.9,"brinjal → 1 × 300g = 300g | brinjal → Carbs: 17.7, Protein: 3, Fat: 0.6, Fiber: 11.94, Energy: 87.3 | ghee → 0.5'tsp = 2.5g | ghee → Carbs: 0, Protein: 0, Fat: 2.5, Fiber: 0, Energy: 22.5",,0,Medium,High,,Khichdi,Porridge,Brinjal,,,,Vegan,"Gluten free, Lactose free, Nuts Free, Mushroom free",,Both,,Both,,All Season,,0,,"Brinjal
Ghee","1
0.5'tsp",,Katori,200gm,4.43,0.75,0.78,2.99,27.45
4fc813e2-a895-4e0b-aa46-065bee88b132,Mutton Kosha,"{""For Marinating Mutton:"",""500 grams mutton pieces (bone-in)"",""1 cup plain yogurt (curd)"",""1 tablespoon ginger paste"",""1 tablespoon garlic paste"",""1 teaspoon turmeric powder"",""2 teaspoons red chili powder (adjust to taste)"",""Salt to taste"",""For the Curry:"",""3-4 tablespoons mustard oil or vegetable oil"",""2 large onions, finely sliced"",""2-3 green chilies, slit"",""2-3 bay leaves"",""4-5 green cardamom pods"",""4-5 cloves"",""1-inch cinnamon stick"",""1 teaspoon cumin seeds"",""1 teaspoon cumin powder"",""1 teaspoon coriander powder"",""1/2 teaspoon garam masala"",""Salt to taste"",""Fresh coriander leaves for garnish""}","For Marinating Mutton:
500 grams mutton pieces (bone-in)
1 cup plain yogurt (curd)
1 tablespoon ginger paste
1 tablespoon garlic paste
1 teaspoon turmeric powder
2 teaspoons red chili powder (adjust to taste)
Salt to taste
For the Curry:
3-4 tablespoons mustard oil or vegetable oil
2 large onions
 finely sliced
2-3 green chilies
 slit
2-3 bay leaves
4-5 green cardamom pods
4-5 cloves
1-inch cinnamon stick
1 teaspoon cumin seeds
1 teaspoon cumin powder
1 teaspoon coriander powder
1/2 teaspoon garam masala
Salt to taste
Fresh coriander leaves for garnish",,"Mutton - 500'g
Curd - 1'cup
Onion - 2
Vegetable oil - 3.5'tbsp
",4.5,1.5 cup curry(120 gm mutton),31.25,135,166.03,7.35,2188.2,2.00,486.3,"mutton → direct: 500g | mutton → Carbs: 0, Protein: 122.95, Fat: 105, Fiber: 0, Energy: 1475 | curd → 1'cup = 250g | curd → Carbs: 11.75, Protein: 8.75, Fat: 8.25, Fiber: 0, Energy: 156.25 | onion → 2 × 150g = 300g | onion → Carbs: 19.5, Protein: 3.3, Fat: 0.3, Fiber: 7.35, Energy: 93.9 | vegetable oil → 3.5'tbsp = 52.5g | vegetable oil → Carbs: 0, Protein: 0, Fat: 52.48, Fiber: 0, Energy: 463.05",,,,,,Curry,,,,,,,,,,,,,,,,,"Mutton
Curd
Onion
Vegetable oil","500'g
1'cup
2
3.5'tbsp",,Medium Bowl,200ml,3.47,15.00,18.45,0.82,243.13
